Doc_ID	Sent_ID	Word	SR4GN	Biobert	compare
11277405_v0.xml	31	polar	O	O	0
11277405_v0.xml	31	events	O	O	0
11277405_v0.xml	31	is	O	O	0
11277405_v0.xml	31	the	O	O	0
11277405_v0.xml	31	positioning	O	O	0
11277405_v0.xml	31	of	O	O	0
11277405_v0.xml	31	the	O	O	0
11277405_v0.xml	31	microtubule-organizing	O	O	0
11277405_v0.xml	31	center	O	O	0
11277405_v0.xml	31	(	O	O	0
11277405_v0.xml	31	MTOC	O	O	0
11277405_v0.xml	31	)	O	O	0
11277405_v0.xml	31	.	O	O	0
11277405_v0.xml	32	Here	O	O	0
11277405_v0.xml	32	we	O	O	0
11277405_v0.xml	32	present	O	O	0
11277405_v0.xml	32	data	O	O	0
11277405_v0.xml	32	that	O	O	0
11277405_v0.xml	32	are	O	O	0
11277405_v0.xml	32	consistent	O	O	0
11277405_v0.xml	32	with	O	O	0
11277405_v0.xml	32	the	O	O	0
11277405_v0.xml	32	hypothesis	O	O	0
11277405_v0.xml	32	that	O	O	0
11277405_v0.xml	32	maelstrom	O	O	0
11277405_v0.xml	32	is	O	O	0
11277405_v0.xml	32	required	O	O	0
11277405_v0.xml	32	for	O	O	0
11277405_v0.xml	32	posterior	O	O	0
11277405_v0.xml	32	positioning	O	O	0
11277405_v0.xml	32	of	O	O	0
11277405_v0.xml	32	the	O	O	0
11277405_v0.xml	32	MTOC	O	O	0
11277405_v0.xml	32	.	O	O	0
12421409_v0.xml	33	Genomic	O	O	0
12421409_v0.xml	33	organization	O	O	0
12421409_v0.xml	33	and	O	O	0
12421409_v0.xml	33	regulation	O	O	0
12421409_v0.xml	33	of	O	O	0
12421409_v0.xml	33	three	O	O	0
12421409_v0.xml	33	cecropin	O	O	0
12421409_v0.xml	33	genes	O	O	0
12421409_v0.xml	33	in	O	O	0
12421409_v0.xml	33	Anopheles	B	B	0
12421409_v0.xml	33	gambiae	I	I	0
12421409_v0.xml	33	.	O	O	0
12421409_v0.xml	34	Three	O	O	0
12421409_v0.xml	34	cecropin	O	O	0
12421409_v0.xml	34	genes	O	O	0
12421409_v0.xml	34	(	O	O	0
12421409_v0.xml	34	AgCecA-C	O	O	0
12421409_v0.xml	34	)	O	O	0
12421409_v0.xml	34	were	O	O	0
12421409_v0.xml	34	identified	O	O	0
12421409_v0.xml	34	from	O	O	0
12421409_v0.xml	34	Anopheles	B	B	0
12421409_v0.xml	34	gambiae	I	I	0
12421409_v0.xml	34	,	O	O	0
12421409_v0.xml	34	a	O	O	0
12421409_v0.xml	34	major	O	O	0
12421409_v0.xml	34	vector	O	O	0
12421409_v0.xml	34	for	O	O	0
12421409_v0.xml	34	malaria	O	O	0
12421409_v0.xml	34	in	O	O	0
12421409_v0.xml	34	sub-Saharan	O	O	0
12421409_v0.xml	34	Africa	O	O	0
12421409_v0.xml	34	.	O	O	0
12421409_v0.xml	35	These	O	O	0
12421409_v0.xml	35	genes	O	O	0
12421409_v0.xml	35	form	O	O	0
12421409_v0.xml	35	a	O	O	0
12421409_v0.xml	35	cluster	O	O	0
12421409_v0.xml	35	with	O	O	0
12421409_v0.xml	35	AgCecA	O	O	0
12421409_v0.xml	35	and	O	O	0
12421409_v0.xml	35	AgCecB	O	O	0
12421409_v0.xml	35	positioned	O	O	0
12421409_v0.xml	35	in	O	O	0
12421409_v0.xml	35	opposite	O	O	0
12421409_v0.xml	35	orientation	O	O	0
12421409_v0.xml	35	,	O	O	0
12421409_v0.xml	35	while	O	O	0
12421409_v0.xml	35	AgCecC	O	O	0
12421409_v0.xml	35	is	O	O	0
12421409_v0.xml	35	downstream	O	O	0
12421409_v0.xml	35	of	O	O	0
12421409_v0.xml	35	AgCecA	O	O	0
12421409_v0.xml	35	in	O	O	0
12421409_v0.xml	35	the	O	O	0
12421409_v0.xml	35	same	O	O	0
12421409_v0.xml	35	direction	O	O	0
12421409_v0.xml	35	.	O	O	0
12421409_v0.xml	36	One	O	O	0
12421409_v0.xml	36	intron	O	O	0
12421409_v0.xml	36	is	O	O	0
12421409_v0.xml	36	present	O	O	0
12421409_v0.xml	36	in	O	O	0
12421409_v0.xml	36	each	O	O	0
12421409_v0.xml	36	of	O	O	0
12421409_v0.xml	36	these	O	O	0
12421409_v0.xml	36	three	O	O	0
12421409_v0.xml	36	genes	O	O	0
12421409_v0.xml	36	.	O	O	0
12421409_v0.xml	37	Motif	O	O	0
12421409_v0.xml	37	searches	O	O	0
12421409_v0.xml	37	of	O	O	0
12421409_v0.xml	37	promoter	O	O	0
12421409_v0.xml	37	regions	O	O	0
12421409_v0.xml	37	revealed	O	O	0
12421409_v0.xml	37	elements	O	O	0
12421409_v0.xml	37	that	O	O	0
12421409_v0.xml	37	could	O	O	0
12421409_v0.xml	37	be	O	O	0
12421409_v0.xml	37	regulated	O	O	0
12421409_v0.xml	37	by	O	O	0
12421409_v0.xml	37	the	O	O	0
12421409_v0.xml	37	NF-kappaB	O	O	0
12421409_v0.xml	37	family	O	O	0
12421409_v0.xml	37	of	O	O	0
12421409_v0.xml	37	transcriptional	O	O	0
12421409_v0.xml	37	regulators	O	O	0
12421409_v0.xml	37	.	O	O	0
12421409_v0.xml	38	The	O	O	0
12421409_v0.xml	38	divergent	O	O	0
12421409_v0.xml	38	promoter	O	O	0
12421409_v0.xml	38	(	O	O	0
12421409_v0.xml	38	1186	O	O	0
12421409_v0.xml	38	nucleotides	O	O	0
12421409_v0.xml	38	in	O	O	0
12421409_v0.xml	38	length	O	O	0
12421409_v0.xml	38	)	O	O	0
12421409_v0.xml	38	between	O	O	0
12421409_v0.xml	38	CecA	O	O	0
12421409_v0.xml	38	and	O	O	0
12421409_v0.xml	38	CecB	O	O	0
12421409_v0.xml	38	and	O	O	0
12421409_v0.xml	38	the	O	O	0
12421409_v0.xml	38	promoter	O	O	0
12421409_v0.xml	38	for	O	O	0
12421409_v0.xml	38	CecC	O	O	0
12421409_v0.xml	38	were	O	O	0
12421409_v0.xml	38	analysed	O	O	0
12421409_v0.xml	38	by	O	O	0
12421409_v0.xml	38	transfection	O	O	0
12421409_v0.xml	38	in	O	O	0
12421409_v0.xml	38	An	O	B	1
12421409_v0.xml	38	.	O	I	1
12421409_v0.xml	38	gambiae	O	I	1
12421409_v0.xml	38	cell	O	O	0
12421409_v0.xml	38	lines	O	O	0
12421409_v0.xml	38	.	O	O	0
12421409_v0.xml	39	Results	O	O	0
12421409_v0.xml	39	showed	O	O	0
12421409_v0.xml	39	that	O	O	0
12421409_v0.xml	39	these	O	O	0
12421409_v0.xml	39	promoters	O	O	0
12421409_v0.xml	39	were	O	O	0
12421409_v0.xml	39	up-regulated	O	O	0
12421409_v0.xml	39	by	O	O	0
12421409_v0.xml	39	lipopolysaccharide	O	O	0
12421409_v0.xml	39	.	O	O	0
12421409_v0.xml	40	The	O	O	0
12421409_v0.xml	40	activity	O	O	0
12421409_v0.xml	40	was	O	O	0
12421409_v0.xml	40	further	O	O	0
12421409_v0.xml	40	elevated	O	O	0
12421409_v0.xml	40	when	O	O	0
12421409_v0.xml	40	heat-inactivated	O	O	0
12421409_v0.xml	40	microbes	O	O	0
12421409_v0.xml	40	were	O	O	0
12421409_v0.xml	40	used	O	O	0
12421409_v0.xml	40	to	O	O	0
12421409_v0.xml	40	challenge	O	O	0
12421409_v0.xml	40	the	O	O	0
12421409_v0.xml	40	cell	O	O	0
12421409_v0.xml	40	line	O	O	0
12421409_v0.xml	40	.	O	O	0
12421409_v0.xml	41	At	O	O	0
12421409_v0.xml	41	least	O	O	0
12421409_v0.xml	41	one	O	O	0
12421409_v0.xml	41	NF-kappaB	O	O	0
12421409_v0.xml	41	site	O	O	0
12421409_v0.xml	41	was	O	O	0
12421409_v0.xml	41	required	O	O	0
12421409_v0.xml	41	for	O	O	0
12421409_v0.xml	41	inducible	O	O	0
12421409_v0.xml	41	expression	O	O	0
12421409_v0.xml	41	of	O	O	0
12421409_v0.xml	41	both	O	O	0
12421409_v0.xml	41	CecA	O	O	0
12421409_v0.xml	41	and	O	O	0
12421409_v0.xml	41	CecB	O	O	0
12421409_v0.xml	41	.	O	O	0
12421411_v0.xml	42	Isolation	O	O	0
12421411_v0.xml	42	and	O	O	0
12421411_v0.xml	42	molecular	O	O	0
12421411_v0.xml	42	characterization	O	O	0
12421411_v0.xml	42	of	O	O	0
12421411_v0.xml	42	Musca	B	B	0
12421411_v0.xml	42	domestica	I	I	0
12421411_v0.xml	42	delta-9	O	O	0
12421411_v0.xml	42	desaturase	O	O	0
12421411_v0.xml	42	sequences	O	O	0
12421411_v0.xml	42	.	O	O	0
12421411_v0.xml	43	We	O	O	0
12421411_v0.xml	43	have	O	O	0
12421411_v0.xml	43	isolated	O	O	0
12421411_v0.xml	43	fatty	O	O	0
12421411_v0.xml	43	acyl-CoA	O	O	0
12421411_v0.xml	43	desaturase	O	O	0
12421411_v0.xml	43	cDNA	O	O	0
12421411_v0.xml	43	(	O	O	0
12421411_v0.xml	43	Mdomd9	O	O	0
12421411_v0.xml	43	)	O	O	0
12421411_v0.xml	43	and	O	O	0
12421411_v0.xml	43	genomic	O	O	0
12421411_v0.xml	43	sequences	O	O	0
12421411_v0.xml	43	from	O	O	0
12421411_v0.xml	43	the	O	O	0
12421411_v0.xml	43	housefly	O	O	0
12421411_v0.xml	43	,	O	O	0
12421411_v0.xml	43	Musca	B	B	0
12421411_v0.xml	43	domestica	I	I	0
12421411_v0.xml	43	.	O	O	0
12421411_v0.xml	44	Two	O	O	0
12421411_v0.xml	44	approximately	O	O	0
12421411_v0.xml	44	1.66	O	O	0
12421411_v0.xml	44	kb	O	O	0
12421411_v0.xml	44	cDNAs	O	O	0
12421411_v0.xml	44	were	O	O	0
12421411_v0.xml	44	recovered	O	O	0
12421411_v0.xml	44	.	O	O	0
12421411_v0.xml	45	They	O	O	0
12421411_v0.xml	45	had	O	O	0
12421411_v0.xml	45	identical	O	O	0
12421411_v0.xml	45	coding	O	O	0
12421411_v0.xml	45	regions	O	O	0
12421411_v0.xml	45	and	O	O	0
12421411_v0.xml	45	3	O	O	0
12421411_v0.xml	45	untranslated	O	O	0
12421411_v0.xml	45	regions	O	O	0
12421411_v0.xml	45	(	O	O	0
12421411_v0.xml	45	UTRs	O	O	0
12421411_v0.xml	45	)	O	O	0
12421411_v0.xml	45	,	O	O	0
12421411_v0.xml	45	but	O	O	0
12421411_v0.xml	45	differed	O	O	0
12421411_v0.xml	45	in	O	O	0
12421411_v0.xml	45	their	O	O	0
12421411_v0.xml	45	5	O	O	0
12421411_v0.xml	45	UTRs	O	O	0
12421411_v0.xml	45	.	O	O	0
12421411_v0.xml	46	The	O	O	0
12421411_v0.xml	46	open	O	O	0
12421411_v0.xml	46	reading	O	O	0
12421411_v0.xml	46	frame	O	O	0
12421411_v0.xml	46	encodes	O	O	0
12421411_v0.xml	46	a	O	O	0
12421411_v0.xml	46	380	O	O	0
12421411_v0.xml	46	amino	O	O	0
12421411_v0.xml	46	acid	O	O	0
12421411_v0.xml	46	(	O	O	0
12421411_v0.xml	46	aa	O	O	0
12421411_v0.xml	46	)	O	O	0
12421411_v0.xml	46	protein	O	O	0
12421411_v0.xml	46	with	O	O	0
12421411_v0.xml	46	82	O	O	0
12421411_v0.xml	46	%	O	O	0
12421411_v0.xml	46	identity	O	O	0
12421411_v0.xml	46	to	O	O	0
12421411_v0.xml	46	Drosophila	B	B	0
12421411_v0.xml	46	melanogaster	I	I	0
12421411_v0.xml	46	desat1	O	O	0
12421411_v0.xml	46	,	O	O	0
12421411_v0.xml	46	and	O	O	0
12421411_v0.xml	46	significant	O	O	0
12421411_v0.xml	46	(	O	O	0
12421411_v0.xml	46	>	O	O	0
12421411_v0.xml	46	50	O	O	0
12421411_v0.xml	46	%	O	O	0
12421411_v0.xml	46	)	O	O	0
12421411_v0.xml	46	identity	O	O	0
12421411_v0.xml	46	with	O	O	0
12421411_v0.xml	46	other	O	O	0
12421411_v0.xml	46	insect	O	O	0
12421411_v0.xml	46	delta-9	O	O	0
12421411_v0.xml	46	desaturases	O	O	0
12421411_v0.xml	46	.	O	O	0
12421411_v0.xml	47	Functional	O	O	0
12421411_v0.xml	47	analyses	O	O	0
12421411_v0.xml	47	in	O	O	0
12421411_v0.xml	47	a	O	O	0
12421411_v0.xml	47	yeast	B	O	1
12421411_v0.xml	47	expression	O	O	0
12421411_v0.xml	47	system	O	O	0
12421411_v0.xml	47	confirmed	O	O	0
12421411_v0.xml	47	the	O	O	0
12421411_v0.xml	47	cDNA	O	O	0
12421411_v0.xml	47	encodes	O	O	0
12421411_v0.xml	47	a	O	O	0
12421411_v0.xml	47	delta9	O	O	0
12421411_v0.xml	47	desaturase	O	O	0
12421411_v0.xml	47	.	O	O	0
12421411_v0.xml	48	Northern	O	O	0
12421411_v0.xml	48	analysis	O	O	0
12421411_v0.xml	48	indicated	O	O	0
12421411_v0.xml	48	two	O	O	0
12421411_v0.xml	48	transcripts	O	O	0
12421411_v0.xml	48	of	O	O	0
12421411_v0.xml	48	1.7	O	O	0
12421411_v0.xml	48	and	O	O	0
12421411_v0.xml	48	2.9	O	O	0
12421411_v0.xml	48	kb	O	O	0
12421411_v0.xml	48	that	O	O	0
12421411_v0.xml	48	hybridized	O	O	0
12421411_v0.xml	48	specifically	O	O	0
12421411_v0.xml	48	to	O	O	0
12421411_v0.xml	48	the	O	O	0
12421411_v0.xml	48	open	O	O	0
12421411_v0.xml	48	reading	O	O	0
12421411_v0.xml	48	frame	O	O	0
12421411_v0.xml	48	.	O	O	0
12421411_v0.xml	49	PCR	O	O	0
12421411_v0.xml	49	amplification	O	O	0
12421411_v0.xml	49	of	O	O	0
12421411_v0.xml	49	genomic	O	O	0
12421411_v0.xml	49	templates	O	O	0
12421411_v0.xml	49	revealed	O	O	0
12421411_v0.xml	49	three	O	O	0
12421411_v0.xml	49	intron	O	O	0
12421411_v0.xml	49	sites	O	O	0
12421411_v0.xml	49	that	O	O	0
12421411_v0.xml	49	are	O	O	0
12421411_v0.xml	49	conserved	O	O	0
12421411_v0.xml	49	among	O	O	0
12421411_v0.xml	49	other	O	O	0
12421411_v0.xml	49	insect	O	O	0
12421411_v0.xml	49	species	O	O	0
12421411_v0.xml	49	.	O	O	0
12421411_v0.xml	50	Southern	O	O	0
12421411_v0.xml	50	analysis	O	O	0
12421411_v0.xml	50	of	O	O	0
12421411_v0.xml	50	genomic	O	O	0
12421411_v0.xml	50	DNA	O	O	0
12421411_v0.xml	50	indicated	O	O	0
12421411_v0.xml	50	at	O	O	0
12421411_v0.xml	50	least	O	O	0
12421411_v0.xml	50	two	O	O	0
12421411_v0.xml	50	desaturase	O	O	0
12421411_v0.xml	50	gene	O	O	0
12421411_v0.xml	50	copies	O	O	0
12421411_v0.xml	50	per	O	O	0
12421411_v0.xml	50	haploid	O	O	0
12421411_v0.xml	50	genome	O	O	0
12421411_v0.xml	50	.	O	O	0
12421411_v0.xml	51	There	O	O	0
12421411_v0.xml	51	is	O	O	0
12421411_v0.xml	51	a	O	O	0
12421411_v0.xml	51	high	O	O	0
12421411_v0.xml	51	degree	O	O	0
12421411_v0.xml	51	of	O	O	0
12421411_v0.xml	51	polymorphism	O	O	0
12421411_v0.xml	51	,	O	O	0
12421411_v0.xml	51	most	O	O	0
12421411_v0.xml	51	of	O	O	0
12421411_v0.xml	51	which	O	O	0
12421411_v0.xml	51	appears	O	O	0
12421411_v0.xml	51	to	O	O	0
12421411_v0.xml	51	be	O	O	0
12421411_v0.xml	51	due	O	O	0
12421411_v0.xml	51	to	O	O	0
12421411_v0.xml	51	variable	O	O	0
12421411_v0.xml	51	intron	O	O	0
12421411_v0.xml	51	sequences	O	O	0
12421411_v0.xml	51	;	O	O	0
12421411_v0.xml	51	curiously	O	O	0
12421411_v0.xml	51	,	O	O	0
12421411_v0.xml	51	individual	O	O	0
12421411_v0.xml	51	flies	B	O	1
12421411_v0.xml	51	had	O	O	0
12421411_v0.xml	51	varying	O	O	0
12421411_v0.xml	51	morphs	O	O	0
12421411_v0.xml	51	of	O	O	0
12421411_v0.xml	51	intron	O	O	0
12421411_v0.xml	51	II	O	O	0
12421411_v0.xml	51	and	O	O	0
12421411_v0.xml	51	intron	O	O	0
12421411_v0.xml	51	III	O	O	0
12421411_v0.xml	51	.	O	O	0
12421411_v0.xml	52	Together	O	O	0
12421411_v0.xml	52	,	O	O	0
12421411_v0.xml	52	the	O	O	0
12421411_v0.xml	52	data	O	O	0
12421411_v0.xml	52	suggest	O	O	0
12421411_v0.xml	52	that	O	O	0
12421411_v0.xml	52	there	O	O	0
12421411_v0.xml	52	are	O	O	0
12421411_v0.xml	52	more	O	O	0
12421411_v0.xml	52	delta9	O	O	0
12421411_v0.xml	52	desaturase	O	O	0
12421411_v0.xml	52	alleles	O	O	0
12421411_v0.xml	52	within	O	O	0
12421411_v0.xml	52	the	O	O	0
12421411_v0.xml	52	population	O	O	0
12421411_v0.xml	52	studied	O	O	0
12421411_v0.xml	52	than	O	O	0
12421411_v0.xml	52	there	O	O	0
12421411_v0.xml	52	are	O	O	0
12421411_v0.xml	52	loci	O	O	0
12421411_v0.xml	52	within	O	O	0
12421411_v0.xml	52	the	O	O	0
12421411_v0.xml	52	genome	O	O	0
12421411_v0.xml	52	,	O	O	0
12421411_v0.xml	52	and	O	O	0
12421411_v0.xml	52	support	O	O	0
12421411_v0.xml	52	other	O	O	0
12421411_v0.xml	52	studies	O	O	0
12421411_v0.xml	52	suggesting	O	O	0
12421411_v0.xml	52	that	O	O	0
12421411_v0.xml	52	insect	O	O	0
12421411_v0.xml	52	fatty	O	O	0
12421411_v0.xml	52	acyl-CoA	O	O	0
12421411_v0.xml	52	desaturases	O	O	0
12421411_v0.xml	52	are	O	O	0
12421411_v0.xml	52	a	O	O	0
12421411_v0.xml	52	dynamically	O	O	0
12421411_v0.xml	52	evolving	O	O	0
12421411_v0.xml	52	gene	O	O	0
12421411_v0.xml	52	family	O	O	0
12421411_v0.xml	52	.	O	O	0
12421412_v0.xml	53	CYP6B	O	O	0
12421412_v0.xml	53	cytochrome	O	O	0
12421412_v0.xml	53	p450	O	O	0
12421412_v0.xml	53	monooxygenases	O	O	0
12421412_v0.xml	53	from	O	O	0
12421412_v0.xml	53	Papilio	O	B	1
12421412_v0.xml	53	canadensis	O	I	1
12421412_v0.xml	53	and	O	O	0
12421412_v0.xml	53	Papilio	B	B	0
12421412_v0.xml	53	glaucus	I	I	0
12421412_v0.xml	53	:	O	O	0
12421412_v0.xml	53	potential	O	O	0
12421412_v0.xml	53	contributions	O	O	0
12421412_v0.xml	53	of	O	O	0
12421412_v0.xml	53	sequence	O	O	0
12421412_v0.xml	53	divergence	O	O	0
12421412_v0.xml	53	to	O	O	0
12421412_v0.xml	53	host	O	O	0
12421412_v0.xml	53	plant	O	O	0
12421412_v0.xml	53	associations	O	O	0
12421412_v0.xml	53	.	O	O	0
12421412_v0.xml	54	Two	O	O	0
12421412_v0.xml	54	groups	O	O	0
12421412_v0.xml	54	of	O	O	0
12421412_v0.xml	54	furanocoumarin-inducible	O	O	0
12421412_v0.xml	54	cytochrome	O	O	0
12421412_v0.xml	54	p450	O	O	0
12421412_v0.xml	54	genes	O	O	0
12421412_v0.xml	54	,	O	O	0
12421412_v0.xml	54	the	O	O	0
12421412_v0.xml	54	CYP6B4	O	O	0
12421412_v0.xml	54	group	O	O	0
12421412_v0.xml	54	and	O	O	0
12421412_v0.xml	54	the	O	O	0
12421412_v0.xml	54	CYP6B17	O	O	0
12421412_v0.xml	54	group	O	O	0
12421412_v0.xml	54	,	O	O	0
12421412_v0.xml	54	characterized	O	O	0
12421412_v0.xml	54	in	O	O	0
12421412_v0.xml	54	two	O	O	0
12421412_v0.xml	54	closely	O	O	0
12421412_v0.xml	54	related	O	O	0
12421412_v0.xml	54	tiger	B	O	1
12421412_v0.xml	54	swallowtails	I	O	1
12421412_v0.xml	54	,	O	O	0
12421412_v0.xml	54	Papilio	B	B	0
12421412_v0.xml	54	glaucus	I	I	0
12421412_v0.xml	54	and	O	O	0
12421412_v0.xml	54	Papilio	O	B	1
12421412_v0.xml	54	canadensis	O	I	1
12421412_v0.xml	54	,	O	O	0
12421412_v0.xml	54	are	O	O	0
12421412_v0.xml	54	induced	O	O	0
12421412_v0.xml	54	to	O	O	0
12421412_v0.xml	54	different	O	O	0
12421412_v0.xml	54	extents	O	O	0
12421412_v0.xml	54	,	O	O	0
12421412_v0.xml	54	with	O	O	0
12421412_v0.xml	54	generally	O	O	0
12421412_v0.xml	54	higher	O	O	0
12421412_v0.xml	54	levels	O	O	0
12421412_v0.xml	54	of	O	O	0
12421412_v0.xml	54	CYP6B	O	O	0
12421412_v0.xml	54	transcripts	O	O	0
12421412_v0.xml	54	in	O	O	0
12421412_v0.xml	54	P.	B	B	0
12421412_v0.xml	54	glaucus	I	I	0
12421412_v0.xml	54	.	O	O	0
12421412_v0.xml	55	To	O	O	0
12421412_v0.xml	55	investigate	O	O	0
12421412_v0.xml	55	the	O	O	0
12421412_v0.xml	55	evolutionary	O	O	0
12421412_v0.xml	55	history	O	O	0
12421412_v0.xml	55	of	O	O	0
12421412_v0.xml	55	these	O	O	0
12421412_v0.xml	55	CYP6B	O	O	0
12421412_v0.xml	55	genes	O	O	0
12421412_v0.xml	55	in	O	O	0
12421412_v0.xml	55	the	O	O	0
12421412_v0.xml	55	context	O	O	0
12421412_v0.xml	55	of	O	O	0
12421412_v0.xml	55	their	O	O	0
12421412_v0.xml	55	association	O	O	0
12421412_v0.xml	55	with	O	O	0
12421412_v0.xml	55	furanocoumarin	O	O	0
12421412_v0.xml	55	detoxification	O	O	0
12421412_v0.xml	55	,	O	O	0
12421412_v0.xml	55	we	O	O	0
12421412_v0.xml	55	isolated	O	O	0
12421412_v0.xml	55	thirteen	O	O	0
12421412_v0.xml	55	CYP6B	O	O	0
12421412_v0.xml	55	genes	O	O	0
12421412_v0.xml	55	from	O	O	0
12421412_v0.xml	55	these	O	O	0
12421412_v0.xml	55	species	O	O	0
12421412_v0.xml	55	.	O	O	0
12421412_v0.xml	56	Each	O	O	0
12421412_v0.xml	56	of	O	O	0
12421412_v0.xml	56	these	O	O	0
12421412_v0.xml	56	genes	O	O	0
12421412_v0.xml	56	contains	O	O	0
12421412_v0.xml	56	an	O	O	0
12421412_v0.xml	56	intron	O	O	0
12421412_v0.xml	56	at	O	O	0
12421412_v0.xml	56	a	O	O	0
12421412_v0.xml	56	conserved	O	O	0
12421412_v0.xml	56	position	O	O	0
12421412_v0.xml	56	(	O	O	0
12421412_v0.xml	56	1334	O	O	0
12421412_v0.xml	56	nucleotides	O	O	0
12421412_v0.xml	56	from	O	O	0
12421412_v0.xml	56	the	O	O	0
12421412_v0.xml	56	translation	O	O	0
12421412_v0.xml	56	start	O	O	0
12421412_v0.xml	56	site	O	O	0
12421412_v0.xml	56	)	O	O	0
12421412_v0.xml	56	,	O	O	0
12421412_v0.xml	56	which	O	O	0
12421412_v0.xml	56	varies	O	O	0
12421412_v0.xml	56	in	O	O	0
12421412_v0.xml	56	length	O	O	0
12421412_v0.xml	56	due	O	O	0
12421412_v0.xml	56	to	O	O	0
12421412_v0.xml	56	three	O	O	0
12421412_v0.xml	56	insertion	O	O	0
12421412_v0.xml	56	/	O	O	0
12421412_v0.xml	56	deletions	O	O	0
12421412_v0.xml	56	.	O	O	0
12421412_v0.xml	57	The	O	O	0
12421412_v0.xml	57	proximal	O	O	0
12421412_v0.xml	57	5	O	O	0
12421412_v0.xml	57	end	O	O	0
12421412_v0.xml	57	flanking	O	O	0
12421412_v0.xml	57	sequence	O	O	0
12421412_v0.xml	57	from	O	O	0
12421412_v0.xml	57	the	O	O	0
12421412_v0.xml	57	transcription	O	O	0
12421412_v0.xml	57	initiation	O	O	0
12421412_v0.xml	57	site	O	O	0
12421412_v0.xml	57	is	O	O	0
12421412_v0.xml	57	highly	O	O	0
12421412_v0.xml	57	conserved	O	O	0
12421412_v0.xml	57	(	O	O	0
12421412_v0.xml	57	91-98	O	O	0
12421412_v0.xml	57	%	O	O	0
12421412_v0.xml	57	nt	O	O	0
12421412_v0.xml	57	identity	O	O	0
12421412_v0.xml	57	)	O	O	0
12421412_v0.xml	57	.	O	O	0
12421412_v0.xml	58	The	O	O	0
12421412_v0.xml	58	sequence	O	O	0
12421412_v0.xml	58	5	O	O	0
12421412_v0.xml	58	to	O	O	0
12421412_v0.xml	58	-640	O	O	0
12421412_v0.xml	58	is	O	O	0
12421412_v0.xml	58	significantly	O	O	0
12421412_v0.xml	58	variable	O	O	0
12421412_v0.xml	58	due	O	O	0
12421412_v0.xml	58	largely	O	O	0
12421412_v0.xml	58	to	O	O	0
12421412_v0.xml	58	the	O	O	0
12421412_v0.xml	58	presence	O	O	0
12421412_v0.xml	58	of	O	O	0
12421412_v0.xml	58	three	O	O	0
12421412_v0.xml	58	insertion	O	O	0
12421412_v0.xml	58	/	O	O	0
12421412_v0.xml	58	deletions	O	O	0
12421412_v0.xml	58	.	O	O	0
12421412_v0.xml	59	The	O	O	0
12421412_v0.xml	59	sequence	O	O	0
12421412_v0.xml	59	at	O	O	0
12421412_v0.xml	59	the	O	O	0
12421412_v0.xml	59	3	O	O	0
12421412_v0.xml	59	end	O	O	0
12421412_v0.xml	59	of	O	O	0
12421412_v0.xml	59	this	O	O	0
12421412_v0.xml	59	region	O	O	0
12421412_v0.xml	59	contains	O	O	0
12421412_v0.xml	59	a	O	O	0
12421412_v0.xml	59	putative	O	O	0
12421412_v0.xml	59	xenobiotic	O	O	0
12421412_v0.xml	59	response	O	O	0
12421412_v0.xml	59	element	O	O	0
12421412_v0.xml	59	to	O	O	0
12421412_v0.xml	59	xanthotoxin	O	O	0
12421412_v0.xml	59	(	O	O	0
12421412_v0.xml	59	XRE-xan	O	O	0
12421412_v0.xml	59	)	O	O	0
12421412_v0.xml	59	,	O	O	0
12421412_v0.xml	59	important	O	O	0
12421412_v0.xml	59	for	O	O	0
12421412_v0.xml	59	basal	O	O	0
12421412_v0.xml	59	and	O	O	0
12421412_v0.xml	59	xanthotoxin-inducible	O	O	0
12421412_v0.xml	59	transcription	O	O	0
12421412_v0.xml	59	of	O	O	0
12421412_v0.xml	59	the	O	O	0
12421412_v0.xml	59	P.	O	B	1
12421412_v0.xml	59	polyxenes	O	I	1
12421412_v0.xml	59	CYP6B1v3	O	O	0
12421412_v0.xml	59	gene	O	O	0
12421412_v0.xml	59	,	O	O	0
12421412_v0.xml	59	and	O	O	0
12421412_v0.xml	59	multiple	O	O	0
12421412_v0.xml	59	elements	O	O	0
12421412_v0.xml	59	known	O	O	0
12421412_v0.xml	59	to	O	O	0
12421412_v0.xml	59	regulate	O	O	0
12421412_v0.xml	59	vertebrate	O	O	0
12421412_v0.xml	59	phase	O	O	0
12421412_v0.xml	59	I	O	O	0
12421412_v0.xml	59	and	O	O	0
12421412_v0.xml	59	II	O	O	0
12421412_v0.xml	59	promoters	O	O	0
12421412_v0.xml	59	,	O	O	0
12421412_v0.xml	59	including	O	O	0
12421412_v0.xml	59	an	O	O	0
12421412_v0.xml	59	XRE-AhR	O	O	0
12421412_v0.xml	59	(	O	O	0
12421412_v0.xml	59	Xenobiotic	O	O	0
12421412_v0.xml	59	Response	O	O	0
12421412_v0.xml	59	Element	O	O	0
12421412_v0.xml	59	to	O	O	0
12421412_v0.xml	59	Aryl	O	O	0
12421412_v0.xml	59	hydrocarbon	O	O	0
12421412_v0.xml	59	Receptor	O	O	0
12421412_v0.xml	59	)	O	O	0
12421412_v0.xml	59	,	O	O	0
12421412_v0.xml	59	an	O	O	0
12421412_v0.xml	59	OCT-1	O	O	0
12421412_v0.xml	59	element	O	O	0
12421412_v0.xml	59	(	O	O	0
12421412_v0.xml	59	octamer	O	O	0
