Doc_ID,Sent_ID,Word,tag
12421409_v0.xml,39,up-regulated,O
12421409_v0.xml,39,by,O
12421409_v0.xml,39,lipopolysaccharide,O
12421409_v0.xml,39,.,O
12421409_v0.xml,40,The,O
12421409_v0.xml,40,activity,O
12421409_v0.xml,40,was,O
12421409_v0.xml,40,further,O
12421409_v0.xml,40,elevated,O
12421409_v0.xml,40,when,O
12421409_v0.xml,40,heat-inactivated,O
12421409_v0.xml,40,microbes,O
12421409_v0.xml,40,were,O
12421409_v0.xml,40,used,O
12421409_v0.xml,40,to,O
12421409_v0.xml,40,challenge,O
12421409_v0.xml,40,the,O
12421409_v0.xml,40,cell,O
12421409_v0.xml,40,line,O
12421409_v0.xml,40,.,O
12421409_v0.xml,41,At,O
12421409_v0.xml,41,least,O
12421409_v0.xml,41,one,O
12421409_v0.xml,41,NF-kappaB,O
12421409_v0.xml,41,site,O
12421409_v0.xml,41,was,O
12421409_v0.xml,41,required,O
12421409_v0.xml,41,for,O
12421409_v0.xml,41,inducible,O
12421409_v0.xml,41,expression,O
12421409_v0.xml,41,of,O
12421409_v0.xml,41,both,O
12421409_v0.xml,41,CecA,O
12421409_v0.xml,41,and,O
12421409_v0.xml,41,CecB,O
12421409_v0.xml,41,.,O
12421411_v0.xml,42,Isolation,O
12421411_v0.xml,42,and,O
12421411_v0.xml,42,molecular,O
12421411_v0.xml,42,characterization,O
12421411_v0.xml,42,of,O
12421411_v0.xml,42,Musca,B
12421411_v0.xml,42,domestica,I
12421411_v0.xml,42,delta-9,O
12421411_v0.xml,42,desaturase,O
12421411_v0.xml,42,sequences,O
12421411_v0.xml,42,.,O
12421411_v0.xml,43,We,O
12421411_v0.xml,43,have,O
12421411_v0.xml,43,isolated,O
12421411_v0.xml,43,fatty,O
12421411_v0.xml,43,acyl-CoA,O
12421411_v0.xml,43,desaturase,O
12421411_v0.xml,43,cDNA,O
12421411_v0.xml,43,(,O
12421411_v0.xml,43,Mdomd9,O
12421411_v0.xml,43,),O
12421411_v0.xml,43,and,O
12421411_v0.xml,43,genomic,O
12421411_v0.xml,43,sequences,O
12421411_v0.xml,43,from,O
12421411_v0.xml,43,the,O
12421411_v0.xml,43,housefly,O
12421411_v0.xml,43,",",O
12421411_v0.xml,43,Musca,B
12421411_v0.xml,43,domestica,I
12421411_v0.xml,43,.,O
12421411_v0.xml,44,Two,O
12421411_v0.xml,44,approximately,O
12421411_v0.xml,44,1.66,O
12421411_v0.xml,44,kb,O
12421411_v0.xml,44,cDNAs,O
12421411_v0.xml,44,were,O
12421411_v0.xml,44,recovered,O
12421411_v0.xml,44,.,O
12421411_v0.xml,45,They,O
12421411_v0.xml,45,had,O
12421411_v0.xml,45,identical,O
12421411_v0.xml,45,coding,O
12421411_v0.xml,45,regions,O
12421411_v0.xml,45,and,O
12421411_v0.xml,45,3,O
12421411_v0.xml,45,untranslated,O
12421411_v0.xml,45,regions,O
12421411_v0.xml,45,(,O
12421411_v0.xml,45,UTRs,O
12421411_v0.xml,45,),O
12421411_v0.xml,45,",",O
12421411_v0.xml,45,but,O
12421411_v0.xml,45,differed,O
12421411_v0.xml,45,in,O
12421411_v0.xml,45,their,O
12421411_v0.xml,45,5,O
12421411_v0.xml,45,UTRs,O
12421411_v0.xml,45,.,O
12421411_v0.xml,46,The,O
12421411_v0.xml,46,open,O
12421411_v0.xml,46,reading,O
12421411_v0.xml,46,frame,O
12421411_v0.xml,46,encodes,O
12421411_v0.xml,46,a,O
12421411_v0.xml,46,380,O
12421411_v0.xml,46,amino,O
12421411_v0.xml,46,acid,O
12421411_v0.xml,46,(,O
12421411_v0.xml,46,aa,O
12421411_v0.xml,46,),O
12421411_v0.xml,46,protein,O
12421411_v0.xml,46,with,O
12421411_v0.xml,46,82,O
12421411_v0.xml,46,%,O
12421411_v0.xml,46,identity,O
12421411_v0.xml,46,to,O
12421411_v0.xml,46,Drosophila,B
12421411_v0.xml,46,melanogaster,I
12421411_v0.xml,46,desat1,O
12421411_v0.xml,46,",",O
12421411_v0.xml,46,and,O
12421411_v0.xml,46,significant,O
12421411_v0.xml,46,(,O
12421411_v0.xml,46,>,O
12421411_v0.xml,46,50,O
12421411_v0.xml,46,%,O
12421411_v0.xml,46,),O
12421411_v0.xml,46,identity,O
12421411_v0.xml,46,with,O
12421411_v0.xml,46,other,O
12421411_v0.xml,46,insect,O
12421411_v0.xml,46,delta-9,O
12421411_v0.xml,46,desaturases,O
12421411_v0.xml,46,.,O
12421411_v0.xml,47,Functional,O
12421411_v0.xml,47,analyses,O
12421411_v0.xml,47,in,O
12421411_v0.xml,47,a,O
12421411_v0.xml,47,yeast,B
12421411_v0.xml,47,expression,O
12421411_v0.xml,47,system,O
12421411_v0.xml,47,confirmed,O
12421411_v0.xml,47,the,O
12421411_v0.xml,47,cDNA,O
12421411_v0.xml,47,encodes,O
12421411_v0.xml,47,a,O
12421411_v0.xml,47,delta9,O
12421411_v0.xml,47,desaturase,O
12421411_v0.xml,47,.,O
12421411_v0.xml,48,Northern,O
12421411_v0.xml,48,analysis,O
12421411_v0.xml,48,indicated,O
12421411_v0.xml,48,two,O
12421411_v0.xml,48,transcripts,O
12421411_v0.xml,48,of,O
12421411_v0.xml,48,1.7,O
12421411_v0.xml,48,and,O
12421411_v0.xml,48,2.9,O
12421411_v0.xml,48,kb,O
12421411_v0.xml,48,that,O
12421411_v0.xml,48,hybridized,O
12421411_v0.xml,48,specifically,O
12421411_v0.xml,48,to,O
12421411_v0.xml,48,the,O
12421411_v0.xml,48,open,O
12421411_v0.xml,48,reading,O
12421411_v0.xml,48,frame,O
12421411_v0.xml,48,.,O
12421411_v0.xml,49,PCR,O
12421411_v0.xml,49,amplification,O
12421411_v0.xml,49,of,O
12421411_v0.xml,49,genomic,O
12421411_v0.xml,49,templates,O
12421411_v0.xml,49,revealed,O
12421411_v0.xml,49,three,O
12421411_v0.xml,49,intron,O
12421411_v0.xml,49,sites,O
12421411_v0.xml,49,that,O
12421411_v0.xml,49,are,O
12421411_v0.xml,49,conserved,O
12421411_v0.xml,49,among,O
12421411_v0.xml,49,other,O
12421411_v0.xml,49,insect,O
12421411_v0.xml,49,species,O
12421411_v0.xml,49,.,O
12421411_v0.xml,50,Southern,O
12421411_v0.xml,50,analysis,O
12421411_v0.xml,50,of,O
12421411_v0.xml,50,genomic,O
12421411_v0.xml,50,DNA,O
12421411_v0.xml,50,indicated,O
12421411_v0.xml,50,at,O
12421411_v0.xml,50,least,O
12421411_v0.xml,50,two,O
12421411_v0.xml,50,desaturase,O
12421411_v0.xml,50,gene,O
12421411_v0.xml,50,copies,O
12421411_v0.xml,50,per,O
12421411_v0.xml,50,haploid,O
12421411_v0.xml,50,genome,O
12421411_v0.xml,50,.,O
12421411_v0.xml,51,There,O
12421411_v0.xml,51,is,O
12421411_v0.xml,51,a,O
12421411_v0.xml,51,high,O
12421411_v0.xml,51,degree,O
12421411_v0.xml,51,of,O
12421411_v0.xml,51,polymorphism,O
12421411_v0.xml,51,",",O
12421411_v0.xml,51,most,O
12421411_v0.xml,51,of,O
12421411_v0.xml,51,which,O
12421411_v0.xml,51,appears,O
12421411_v0.xml,51,to,O
12421411_v0.xml,51,be,O
12421411_v0.xml,51,due,O
12421411_v0.xml,51,to,O
12421411_v0.xml,51,variable,O
12421411_v0.xml,51,intron,O
12421411_v0.xml,51,sequences,O
12421411_v0.xml,51,;,O
12421411_v0.xml,51,curiously,O
12421411_v0.xml,51,",",O
12421411_v0.xml,51,individual,O
12421411_v0.xml,51,flies,B
12421411_v0.xml,51,had,O
12421411_v0.xml,51,varying,O
12421411_v0.xml,51,morphs,O
12421411_v0.xml,51,of,O
12421411_v0.xml,51,intron,O
12421411_v0.xml,51,II,O
12421411_v0.xml,51,and,O
12421411_v0.xml,51,intron,O
12421411_v0.xml,51,III,O
12421411_v0.xml,51,.,O
12421411_v0.xml,52,Together,O
12421411_v0.xml,52,",",O
12421411_v0.xml,52,the,O
12421411_v0.xml,52,data,O
12421411_v0.xml,52,suggest,O
12421411_v0.xml,52,that,O
12421411_v0.xml,52,there,O
12421411_v0.xml,52,are,O
12421411_v0.xml,52,more,O
12421411_v0.xml,52,delta9,O
12421411_v0.xml,52,desaturase,O
12421411_v0.xml,52,alleles,O
12421411_v0.xml,52,within,O
12421411_v0.xml,52,the,O
12421411_v0.xml,52,population,O
12421411_v0.xml,52,studied,O
12421411_v0.xml,52,than,O
12421411_v0.xml,52,there,O
12421411_v0.xml,52,are,O
12421411_v0.xml,52,loci,O
12421411_v0.xml,52,within,O
12421411_v0.xml,52,the,O
12421411_v0.xml,52,genome,O
12421411_v0.xml,52,",",O
12421411_v0.xml,52,and,O
12421411_v0.xml,52,support,O
12421411_v0.xml,52,other,O
12421411_v0.xml,52,studies,O
12421411_v0.xml,52,suggesting,O
12421411_v0.xml,52,that,O
12421411_v0.xml,52,insect,O
12421411_v0.xml,52,fatty,O
12421411_v0.xml,52,acyl-CoA,O
12421411_v0.xml,52,desaturases,O
12421411_v0.xml,52,are,O
12421411_v0.xml,52,a,O
12421411_v0.xml,52,dynamically,O
12421411_v0.xml,52,evolving,O
12421411_v0.xml,52,gene,O
12421411_v0.xml,52,family,O
12421411_v0.xml,52,.,O
12421412_v0.xml,53,CYP6B,O
12421412_v0.xml,53,cytochrome,O
12421412_v0.xml,53,p450,O
12421412_v0.xml,53,monooxygenases,O
12421412_v0.xml,53,from,O
12421412_v0.xml,53,Papilio,O
12421412_v0.xml,53,canadensis,O
12421412_v0.xml,53,and,O
12421412_v0.xml,53,Papilio,B
12421412_v0.xml,53,glaucus,I
12421412_v0.xml,53,:,O
12421412_v0.xml,53,potential,O
12421412_v0.xml,53,contributions,O
12421412_v0.xml,53,of,O
12421412_v0.xml,53,sequence,O
12421412_v0.xml,53,divergence,O
12421412_v0.xml,53,to,O
12421412_v0.xml,53,host,O
12421412_v0.xml,53,plant,O
12421412_v0.xml,53,associations,O
12421412_v0.xml,53,.,O
12421412_v0.xml,54,Two,O
12421412_v0.xml,54,groups,O
12421412_v0.xml,54,of,O
12421412_v0.xml,54,furanocoumarin-inducible,O
12421412_v0.xml,54,cytochrome,O
12421412_v0.xml,54,p450,O
12421412_v0.xml,54,genes,O
12421412_v0.xml,54,",",O
12421412_v0.xml,54,the,O
12421412_v0.xml,54,CYP6B4,O
12421412_v0.xml,54,group,O
12421412_v0.xml,54,and,O
12421412_v0.xml,54,the,O
12421412_v0.xml,54,CYP6B17,O
12421412_v0.xml,54,group,O
12421412_v0.xml,54,",",O
12421412_v0.xml,54,characterized,O
12421412_v0.xml,54,in,O
12421412_v0.xml,54,two,O
12421412_v0.xml,54,closely,O
12421412_v0.xml,54,related,O
12421412_v0.xml,54,tiger,B
12421412_v0.xml,54,swallowtails,I
12421412_v0.xml,54,",",O
12421412_v0.xml,54,Papilio,B
12421412_v0.xml,54,glaucus,I
12421412_v0.xml,54,and,O
12421412_v0.xml,54,Papilio,O
12421412_v0.xml,54,canadensis,O
12421412_v0.xml,54,",",O
12421412_v0.xml,54,are,O
12421412_v0.xml,54,induced,O
12421412_v0.xml,54,to,O
12421412_v0.xml,54,different,O
12421412_v0.xml,54,extents,O
12421412_v0.xml,54,",",O
12421412_v0.xml,54,with,O
12421412_v0.xml,54,generally,O
12421412_v0.xml,54,higher,O
12421412_v0.xml,54,levels,O
12421412_v0.xml,54,of,O
12421412_v0.xml,54,CYP6B,O
12421412_v0.xml,54,transcripts,O
12421412_v0.xml,54,in,O
12421412_v0.xml,54,P.,B
12421412_v0.xml,54,glaucus,I
12421412_v0.xml,54,.,O
12421412_v0.xml,55,To,O
12421412_v0.xml,55,investigate,O
12421412_v0.xml,55,the,O
12421412_v0.xml,55,evolutionary,O
12421412_v0.xml,55,history,O
12421412_v0.xml,55,of,O
12421412_v0.xml,55,these,O
12421412_v0.xml,55,CYP6B,O
12421412_v0.xml,55,genes,O
12421412_v0.xml,55,in,O
12421412_v0.xml,55,the,O
12421412_v0.xml,55,context,O
12421412_v0.xml,55,of,O
12421412_v0.xml,55,their,O
12421412_v0.xml,55,association,O
12421412_v0.xml,55,with,O
12421412_v0.xml,55,furanocoumarin,O
12421412_v0.xml,55,detoxification,O
12421412_v0.xml,55,",",O
12421412_v0.xml,55,we,O
12421412_v0.xml,55,isolated,O
12421412_v0.xml,55,thirteen,O
12421412_v0.xml,55,CYP6B,O
12421412_v0.xml,55,genes,O
12421412_v0.xml,55,from,O
12421412_v0.xml,55,these,O
12421412_v0.xml,55,species,O
12421412_v0.xml,55,.,O
12421412_v0.xml,56,Each,O
12421412_v0.xml,56,of,O
12421412_v0.xml,56,these,O
12421412_v0.xml,56,genes,O
12421412_v0.xml,56,contains,O
12421412_v0.xml,56,an,O
12421412_v0.xml,56,intron,O
12421412_v0.xml,56,at,O
12421412_v0.xml,56,a,O
12421412_v0.xml,56,conserved,O
12421412_v0.xml,56,position,O
12421412_v0.xml,56,(,O
12421412_v0.xml,56,1334,O
12421412_v0.xml,56,nucleotides,O
12421412_v0.xml,56,from,O
12421412_v0.xml,56,the,O
12421412_v0.xml,56,translation,O
12421412_v0.xml,56,start,O
12421412_v0.xml,56,site,O
12421412_v0.xml,56,),O
12421412_v0.xml,56,",",O
12421412_v0.xml,56,which,O
12421412_v0.xml,56,varies,O
12421412_v0.xml,56,in,O
12421412_v0.xml,56,length,O
12421412_v0.xml,56,due,O
12421412_v0.xml,56,to,O
12421412_v0.xml,56,three,O
12421412_v0.xml,56,insertion,O
12421412_v0.xml,56,/,O
12421412_v0.xml,56,deletions,O
12421412_v0.xml,56,.,O
12421412_v0.xml,57,The,O
12421412_v0.xml,57,proximal,O
12421412_v0.xml,57,5,O
12421412_v0.xml,57,end,O
12421412_v0.xml,57,flanking,O
12421412_v0.xml,57,sequence,O
12421412_v0.xml,57,from,O
12421412_v0.xml,57,the,O
12421412_v0.xml,57,transcription,O
12421412_v0.xml,57,initiation,O
12421412_v0.xml,57,site,O
12421412_v0.xml,57,is,O
12421412_v0.xml,57,highly,O
12421412_v0.xml,57,conserved,O
12421412_v0.xml,57,(,O
12421412_v0.xml,57,91-98,O
12421412_v0.xml,57,%,O
12421412_v0.xml,57,nt,O
12421412_v0.xml,57,identity,O
12421412_v0.xml,57,),O
12421412_v0.xml,57,.,O
12421412_v0.xml,58,The,O
12421412_v0.xml,58,sequence,O
12421412_v0.xml,58,5,O
12421412_v0.xml,58,to,O
12421412_v0.xml,58,-640,O
12421412_v0.xml,58,is,O
12421412_v0.xml,58,significantly,O
12421412_v0.xml,58,variable,O
12421412_v0.xml,58,due,O
12421412_v0.xml,58,largely,O
12421412_v0.xml,58,to,O
12421412_v0.xml,58,the,O
12421412_v0.xml,58,presence,O
12421412_v0.xml,58,of,O
12421412_v0.xml,58,three,O
12421412_v0.xml,58,insertion,O
12421412_v0.xml,58,/,O
12421412_v0.xml,58,deletions,O
12421412_v0.xml,58,.,O
12421412_v0.xml,59,The,O
12421412_v0.xml,59,sequence,O
12421412_v0.xml,59,at,O
12421412_v0.xml,59,the,O
12421412_v0.xml,59,3,O
12421412_v0.xml,59,end,O
12421412_v0.xml,59,of,O
12421412_v0.xml,59,this,O
12421412_v0.xml,59,region,O
12421412_v0.xml,59,contains,O
12421412_v0.xml,59,a,O
12421412_v0.xml,59,putative,O
12421412_v0.xml,59,xenobiotic,O
12421412_v0.xml,59,response,O
12421412_v0.xml,59,element,O
12421412_v0.xml,59,to,O
12421412_v0.xml,59,xanthotoxin,O
12421412_v0.xml,59,(,O
12421412_v0.xml,59,XRE-xan,O
12421412_v0.xml,59,),O
12421412_v0.xml,59,",",O
12421412_v0.xml,59,important,O
12421412_v0.xml,59,for,O
12421412_v0.xml,59,basal,O
12421412_v0.xml,59,and,O
12421412_v0.xml,59,xanthotoxin-inducible,O
12421412_v0.xml,59,transcription,O
12421412_v0.xml,59,of,O
12421412_v0.xml,59,the,O
12421412_v0.xml,59,P.,O
12421412_v0.xml,59,polyxenes,O
12421412_v0.xml,59,CYP6B1v3,O
12421412_v0.xml,59,gene,O
12421412_v0.xml,59,",",O
12421412_v0.xml,59,and,O
12421412_v0.xml,59,multiple,O
12421412_v0.xml,59,elements,O
12421412_v0.xml,59,known,O
12421412_v0.xml,59,to,O
12421412_v0.xml,59,regulate,O
12421412_v0.xml,59,vertebrate,O
12421412_v0.xml,59,phase,O
12421412_v0.xml,59,I,O
12421412_v0.xml,59,and,O
12421412_v0.xml,59,II,O
12421412_v0.xml,59,promoters,O
12421412_v0.xml,59,",",O
12421412_v0.xml,59,including,O
12421412_v0.xml,59,an,O
12421412_v0.xml,59,XRE-AhR,O
12421412_v0.xml,59,(,O
12421412_v0.xml,59,Xenobiotic,O
12421412_v0.xml,59,Response,O
12421412_v0.xml,59,Element,O
12421412_v0.xml,59,to,O
12421412_v0.xml,59,Aryl,O
12421412_v0.xml,59,hydrocarbon,O
12421412_v0.xml,59,Receptor,O
12421412_v0.xml,59,),O
12421412_v0.xml,59,",",O
12421412_v0.xml,59,an,O
12421412_v0.xml,59,OCT-1,O
12421412_v0.xml,59,element,O
12421412_v0.xml,59,(,O
12421412_v0.xml,59,octamer,O
12421412_v0.xml,59,protein,O
12421412_v0.xml,59,binding,O
12421412_v0.xml,59,site,O
12421412_v0.xml,59,),O
12421412_v0.xml,59,",",O
12421412_v0.xml,59,an,O
12421412_v0.xml,59,ARE,O
12421412_v0.xml,59,(,O
12421412_v0.xml,59,Antioxidant,O
12421412_v0.xml,59,Response,O
12421412_v0.xml,59,Element,O
12421412_v0.xml,59,),O
12421412_v0.xml,59,",",O
12421412_v0.xml,59,an,O
12421412_v0.xml,59,EcRE,O
12421412_v0.xml,59,(,O
12421412_v0.xml,59,Ecdysone,O
12421412_v0.xml,59,Response,O
12421412_v0.xml,59,Element,O
12421412_v0.xml,59,),O
12421412_v0.xml,59,",",O
12421412_v0.xml,59,and,O
12421412_v0.xml,59,an,O
12421412_v0.xml,59,imperfect,O
12421412_v0.xml,59,PXR,O
12421412_v0.xml,59,(,O
12421412_v0.xml,59,Pregnane,O
12421412_v0.xml,59,X,O
12421412_v0.xml,59,Receptor,O
12421412_v0.xml,59,),O
12421412_v0.xml,59,responsive,O
12421412_v0.xml,59,element,O
12421412_v0.xml,59,(,O
12421412_v0.xml,59,PRE,O
12421412_v0.xml,59,),O
12421412_v0.xml,59,.,O
12421412_v0.xml,60,Our,O
12421412_v0.xml,60,analyses,O
12421412_v0.xml,60,of,O
12421412_v0.xml,60,CYP6B,O
12421412_v0.xml,60,genes,O
12421412_v0.xml,60,in,O
12421412_v0.xml,60,these,O
12421412_v0.xml,60,two,O
12421412_v0.xml,60,species,O
12421412_v0.xml,60,indicate,O
12421412_v0.xml,60,that,O
12421412_v0.xml,60,these,O
12421412_v0.xml,60,genes,O
12421412_v0.xml,60,are,O
12421412_v0.xml,60,in,O
12421412_v0.xml,60,an,O
12421412_v0.xml,60,early,O
12421412_v0.xml,60,stage,O
12421412_v0.xml,60,of,O
12421412_v0.xml,60,divergence,O
12421412_v0.xml,60,and,O
12421412_v0.xml,60,that,O
12421412_v0.xml,60,differential,O
12421412_v0.xml,60,exposure,O
12421412_v0.xml,60,of,O
12421412_v0.xml,60,these,O
12421412_v0.xml,60,two,O
12421412_v0.xml,60,species,O
12421412_v0.xml,60,to,O
12421412_v0.xml,60,chemically,O
12421412_v0.xml,60,distinct,O
12421412_v0.xml,60,host,O
12421412_v0.xml,60,plants,O
12421412_v0.xml,60,resulting,O
12421412_v0.xml,60,from,O
12421412_v0.xml,60,geographical,O
12421412_v0.xml,60,isolation,O
12421412_v0.xml,60,has,O
12421412_v0.xml,60,had,O
12421412_v0.xml,60,functional,O
12421412_v0.xml,60,impacts,O
12421412_v0.xml,60,not,O
12421412_v0.xml,60,only,O
12421412_v0.xml,60,on,O
12421412_v0.xml,60,the,O
12421412_v0.xml,60,coding,O
12421412_v0.xml,60,regions,O
12421412_v0.xml,60,of,O
12421412_v0.xml,60,these,O
12421412_v0.xml,60,genes,O
12421412_v0.xml,60,but,O
12421412_v0.xml,60,also,O
12421412_v0.xml,60,on,O
12421412_v0.xml,60,their,O
12421412_v0.xml,60,promoter,O
12421412_v0.xml,60,regions,O
12421412_v0.xml,60,.,O
12421412_v0.xml,61,Thus,O
12421412_v0.xml,61,",",O
12421412_v0.xml,61,changes,O
12421412_v0.xml,61,in,O
12421412_v0.xml,61,p450,O
12421412_v0.xml,61,regulation,O
12421412_v0.xml,61,as,O
12421412_v0.xml,61,well,O
12421412_v0.xml,61,as,O
12421412_v0.xml,61,catalytic,O
12421412_v0.xml,61,activity,O
12421412_v0.xml,61,may,O
12421412_v0.xml,61,play,O
12421412_v0.xml,61,a,O
12421412_v0.xml,61,role,O
12421412_v0.xml,61,in,O
12421412_v0.xml,61,the,O
12421412_v0.xml,61,evolution,O
12421412_v0.xml,61,of,O
12421412_v0.xml,61,host,O
12421412_v0.xml,61,plant,O
12421412_v0.xml,61,associations,O
12421412_v0.xml,61,in,O
12421412_v0.xml,61,herbivorous,O
12421412_v0.xml,61,insects,O
12421412_v0.xml,61,.,O
12459185_v0.xml,62,Molecular,O
12459185_v0.xml,62,cloning,O
12459185_v0.xml,62,and,O
12459185_v0.xml,62,functional,O
12459185_v0.xml,62,expression,O
12459185_v0.xml,62,of,O
12459185_v0.xml,62,a,O
12459185_v0.xml,62,Drosophila,B
12459185_v0.xml,62,receptor,O
12459185_v0.xml,62,for,O
12459185_v0.xml,62,the,O
12459185_v0.xml,62,neuropeptides,O
12459185_v0.xml,62,capa-1,O
12459185_v0.xml,62,and,O
12459185_v0.xml,62,-2,O
12459185_v0.xml,62,.,O
12459185_v0.xml,63,The,O
12459185_v0.xml,63,Drosophila,B
12459185_v0.xml,63,Genome,O
12459185_v0.xml,63,Project,O
12459185_v0.xml,63,website,O
12459185_v0.xml,63,contains,O
12459185_v0.xml,63,an,O
12459185_v0.xml,63,annotated,O
12459185_v0.xml,63,gene,O
12459185_v0.xml,63,(,O
12459185_v0.xml,63,CG14575,O
12459185_v0.xml,63,),O
12459185_v0.xml,63,for,O
12459185_v0.xml,63,a,O
12459185_v0.xml,63,G,O
12459185_v0.xml,63,protein-coupled,O
12459185_v0.xml,63,receptor,O
12459185_v0.xml,63,.,O
12459185_v0.xml,64,We,O
12459185_v0.xml,64,cloned,O
12459185_v0.xml,64,this,O
12459185_v0.xml,64,receptor,O
12459185_v0.xml,64,and,O
12459185_v0.xml,64,found,O
12459185_v0.xml,64,that,O
12459185_v0.xml,64,the,O
12459185_v0.xml,64,cloned,O
12459185_v0.xml,64,cDNA,O
12459185_v0.xml,64,did,O
12459185_v0.xml,64,not,O
12459185_v0.xml,64,correspond,O
12459185_v0.xml,64,to,O
12459185_v0.xml,64,the,O
12459185_v0.xml,64,annotated,O
12459185_v0.xml,64,gene,O
12459185_v0.xml,64,;,O
12459185_v0.xml,64,it,O
12459185_v0.xml,64,partly,O
12459185_v0.xml,64,contained,O
12459185_v0.xml,64,different,O
12459185_v0.xml,64,exons,O
12459185_v0.xml,64,and,O
12459185_v0.xml,64,additional,O
12459185_v0.xml,64,exons,O
12459185_v0.xml,64,located,O
12459185_v0.xml,64,at,O
12459185_v0.xml,64,the,O
12459185_v0.xml,64,5,O
12459185_v0.xml,64,(,O
12459185_v0.xml,64,),O
12459185_v0.xml,64,-end,O
12459185_v0.xml,64,of,O
12459185_v0.xml,64,the,O
12459185_v0.xml,64,annotated,O
12459185_v0.xml,64,gene,O
12459185_v0.xml,64,.,O
12459185_v0.xml,65,We,O
12459185_v0.xml,65,expressed,O
12459185_v0.xml,65,the,O
12459185_v0.xml,65,coding,O
12459185_v0.xml,65,part,O
12459185_v0.xml,65,of,O
12459185_v0.xml,65,the,O
12459185_v0.xml,65,cloned,O
12459185_v0.xml,65,cDNA,O
12459185_v0.xml,65,in,O
12459185_v0.xml,65,Chinese,B
12459185_v0.xml,65,hamster,I
12459185_v0.xml,65,ovary,O
12459185_v0.xml,65,cells,O
12459185_v0.xml,65,and,O
12459185_v0.xml,65,found,O
12459185_v0.xml,65,that,O
12459185_v0.xml,65,the,O
12459185_v0.xml,65,receptor,O
12459185_v0.xml,65,was,O
12459185_v0.xml,65,activated,O
12459185_v0.xml,65,by,O
12459185_v0.xml,65,two,O
12459185_v0.xml,65,neuropeptides,O
12459185_v0.xml,65,",",O
12459185_v0.xml,65,capa-1,O
12459185_v0.xml,65,and,O
12459185_v0.xml,65,-2,O
12459185_v0.xml,65,",",O
12459185_v0.xml,65,encoded,O
12459185_v0.xml,65,by,O
12459185_v0.xml,65,the,O
12459185_v0.xml,65,Drosophila,B
12459185_v0.xml,65,capability,O
12459185_v0.xml,65,gene,O
12459185_v0.xml,65,.,O
12459185_v0.xml,66,Database,O
12459185_v0.xml,66,searches,O
12459185_v0.xml,66,led,O
12459185_v0.xml,66,to,O
12459185_v0.xml,66,the,O
12459185_v0.xml,66,identification,O
12459185_v0.xml,66,of,O
12459185_v0.xml,66,a,O
12459185_v0.xml,66,similar,O
12459185_v0.xml,66,receptor,O
12459185_v0.xml,66,in,O
12459185_v0.xml,66,the,O
12459185_v0.xml,66,genome,O
12459185_v0.xml,66,from,O
12459185_v0.xml,66,the,O
12459185_v0.xml,66,malaria,O
12459185_v0.xml,66,mosquito,O
12459185_v0.xml,66,Anopheles,B
12459185_v0.xml,66,gambiae,I
12459185_v0.xml,66,(,O
12459185_v0.xml,66,58,O
12459185_v0.xml,66,%,O
12459185_v0.xml,66,amino,O
12459185_v0.xml,66,acid,O
12459185_v0.xml,66,residue,O
12459185_v0.xml,66,identities,O
12459185_v0.xml,66,;,O
12459185_v0.xml,66,76,O
12459185_v0.xml,66,%,O
12459185_v0.xml,66,conserved,O
12459185_v0.xml,66,residues,O
12459185_v0.xml,66,;,O
12459185_v0.xml,66,and,O
12459185_v0.xml,66,5,O
12459185_v0.xml,66,introns,O
12459185_v0.xml,66,at,O
12459185_v0.xml,66,identical,O
12459185_v0.xml,66,positions,O
12459185_v0.xml,66,within,O
12459185_v0.xml,66,the,O
12459185_v0.xml,66,two,O
12459185_v0.xml,66,insect,O
12459185_v0.xml,66,genes,O
12459185_v0.xml,66,),O
12459185_v0.xml,66,.,O
12459185_v0.xml,67,Because,O
12459185_v0.xml,67,capa-1,O
12459185_v0.xml,67,and,O
12459185_v0.xml,67,-2,O
12459185_v0.xml,67,and,O
12459185_v0.xml,67,related,O
12459185_v0.xml,67,insect,O
12459185_v0.xml,67,neuropeptides,O
12459185_v0.xml,67,stimulate,O
12459185_v0.xml,67,fluid,O
12459185_v0.xml,67,secretion,O
12459185_v0.xml,67,in,O
12459185_v0.xml,67,insect,O
12459185_v0.xml,67,Malpighian,O
12459185_v0.xml,67,(,O
12459185_v0.xml,67,renal,O
12459185_v0.xml,67,),O
12459185_v0.xml,67,tubules,O
12459185_v0.xml,67,",",O
12459185_v0.xml,67,the,O
12459185_v0.xml,67,identification,O
12459185_v0.xml,67,of,O
12459185_v0.xml,67,this,O
12459185_v0.xml,67,first,O
12459185_v0.xml,67,insect,O
12459185_v0.xml,67,capa,O
12459185_v0.xml,67,receptor,O
12459185_v0.xml,67,will,O
12459185_v0.xml,67,advance,O
12459185_v0.xml,67,our,O
12459185_v0.xml,67,knowledge,O
12459185_v0.xml,67,on,O
12459185_v0.xml,67,insect,O
12459185_v0.xml,67,renal,O
12459185_v0.xml,67,function,O
12459185_v0.xml,67,.,O
12510900_v0.xml,68,In,O
12510900_v0.xml,68,situ,O
12510900_v0.xml,68,hybridization,O
12510900_v0.xml,68,to,O
12510900_v0.xml,68,the,O
12510900_v0.xml,68,Rdl,O
12510900_v0.xml,68,locus,O
12510900_v0.xml,68,on,O
12510900_v0.xml,68,polytene,O
12510900_v0.xml,68,chromosome,O
