Biobert
after O
a O
bloodmeal O
or O
parasite O
exposure O
. O
We O
report O
here O
the O
characterization O
of O
a O
differentially O
expressed O
actin O
gene O
", O"
CNAct-1 O
", O"
from O
the O
subtropical O
mosquito O
", O"
Culex B
nigripalpus I
Theobald O
( O
Diptera O
: O
Culicidae O
) O
. O
The O
CNAct-1 O
genomic O
clone O
is O
1.525 O
kb O
", O"
includes O
one O
66-bp O
intron O
", O"
and O
a O
328-bp O
3 O
-untranslated O
region O
. O
The O
376-amino O
acid O
putative O
translation O
product O
shares O
high O
similarity O
with O
muscle-specific O
actin O
proteins O
from O
other O
insects O
", O"
including O
Culex B
pipiens I
pipiens I
L. O
", O"
Aedes B
aegypti I
( O
L. O
) O
", O"
Anopheles B
gambiae I
Giles O
and O
Drosophila B
melanogaster I
( O
Meigen O
) O
. O
CNAct-1 O
is O
expressed O
in O
second O
and O
third O
instars O
", O"
late O
pupae O
", O"
and O
adult O
females O
and O
males O
. O
Interestingly O
", O"
Cx B
. I
nigripalpus I
actin O
was O
highly O
expressed O
in O
female O
mosquito O
midgut O
tissue O
isolated O
6-12 O
h O
after O
ingestion O
of O
a O
bloodmeal O
. O
This O
expression O
profile O
indicates O
a O
unique O
function O
for O
CNAct-1 O
in O
midgut O
processes O
that O
are O
initiated O
after O
blood O
ingestion O
. O
Drosophila B
asterless O
and O
vertebrate O
Cep152 O
Are O
orthologs O
essential O
for O
centriole O
duplication O
. O
The O
centriole O
is O
the O
core O
structure O
of O
centrosome O
and O
cilium O
. O
Failure O
to O
restrict O
centriole O
duplication O
to O
once O
per O
cell O
cycle O
has O
serious O
consequences O
and O
is O
commonly O
observed O
in O
cancer O
. O
Despite O
its O
medical O
importance O
", O"
the O
mechanism O
of O
centriole O
formation O
is O
poorly O
understood O
. O
Asl O
was O
previously O
reported O
to O
be O
a O
centrosomal O
protein O
essential O
for O
centrosome O
function O
. O
Here O
we O
identify O
mecD O
", O"
a O
severe O
loss-of-function O
allele O
of O
the O
asl O
gene O
", O"
and O
demonstrate O
that O
it O
is O
required O
for O
centriole O
and O
cilia O
formation O
. O
Similarly O
", O"
Cep152 O
", O"
the O
Asl O
ortholog O
in O
vertebrates O
", O"
is O
essential O
for O
cilia O
formation O
and O
its O
function O
can O
be O
partially O
rescued O
by O
the O
Drosophila B
Asl O
. O
The O
study O
of O
Asl O
localization O
suggests O
that O
it O
is O
closely O
associated O
with O
the O
centriole O
wall O
", O"
but O
is O
not O
part O
of O
the O
centriole O
structure O
. O
By O
analyzing O
the O
biogenesis O
of O
centrosomes O
in O
cells O
depleted O
of O
Asl O
", O"
we O
found O
that O
", O"
while O
pericentriolar O
material O
( O
PCM O
) O
function O
is O
mildly O
affected O
", O"
Asl O
is O
essential O
for O
daughter O
centriole O
formation O
. O
The O
clear O
absence O
of O
several O
centriolar O
markers O
in O
mecD O
mutants O
suggests O
that O
Asl O
is O
critical O
early O
in O
centriole O
duplication O
. O
Heteromeric O
co-assembly O
of O
two O
insect O
nicotinic O
acetylcholine O
receptor O
alpha O
subunits O
: O
influence O
on O
sensitivity O
to O
neonicotinoid O
insecticides O
. O
Neonicotinoid O
insecticides O
", O"
such O
as O
imidacloprid O
", O"
are O
selective O
agonists O
of O
insect O
nicotinic O
acetylcholine O
receptors O
( O
nAChRs O
) O
and O
are O
used O
extensively O
in O
areas O
of O
crop O
protection O
and O
animal O
health O
to O
control O
a O
variety O
of O
insect O
pest O
species O
. O
Here O
", O"
we O
describe O
studies O
performed O
with O
nAChR O
subunits O
Nlalpha1 O
and O
Nlalpha2 O
cloned O
from O
the O
brown O
planthopper O
Nilaparvata B
lugens I
", O"
a O
major O
insect O
pest O
of O
rice O
crops O
in O
many O
parts O
of O
Asia O
. O
The O
influence O
of O
Nlalpha1 O
and O
Nlalpha2 O
subunits O
upon O
the O
functional O
properties O
of O
recombinant O
nAChRs O
has O
been O
examined O
by O
expression O
in O
Xenopus B
oocytes O
. O
In O
addition O
", O"
the O
influence O
of O
a O
Nlalpha1 O
mutation O
( O
Y151S O
) O
", O"
which O
has O
been O
linked O
to O
neonicotinoid O
lab O
generated O
resistance O
in O
N. B
lugens I
", O"
has O
been O
examined O
. O
As O
in O
previous O
studies O
of O
insect O
alpha O
subunits O
", O"
functional O
expression O
has O
been O
achieved O
by O
co-expression O
with O
the O
mammalian O
beta2 O
subunit O
. O
This O
approach O
has O
revealed O
a O
significantly O
higher O
apparent O
affinity O
of O
imidacloprid O
for O
Nlalpha1 O
/ O
beta2 O
than O
for O
Nlalpha2 O
/ O
beta2 O
nAChRs O
. O
In O
addition O
", O"
evidence O
has O
been O
obtained O
for O
the O
co-assembly O
of O
Nlalpha1 O
and O
Nlalpha2 O
subunits O
into O
triplet O
nAChRs O
of O
subunit O
composition O
Nlalpha1 O
/ O
Nlalpha2 O
/ O
beta2 O
. O
Evidence O
has O
also O
been O
obtained O
which O
demonstrates O
that O
the O
resistance-associated O
Y151S O
mutation O
has O
a O
significantly O
reduced O
effect O
on O
neonicotinoid O
agonist O
activity O
when O
Nlalpha1 O
is O
co-assembled O
with O
Nlalpha2 O
than O
when O
expressed O
as O
the O
sole O
alpha O
subunit O
in O
a O
heteromeric O
nAChR O
. O
These O
findings O
may O
be O
of O
importance O
in O
assessing O
the O
likely O
impact O
of O
the O
target-site O
mutations O
such O
as O
Y151S O
upon O
neonicotinoid O
insecticide O
resistance O
in O
insect O
field O
populations O
. O
Genome-wide O
analysis O
of O
Notch O
signalling O
in O
Drosophila B
by O
transgenic O
RNAi O
. O
Genome-wide O
RNA O
interference O
( O
RNAi O
) O
screens O
have O
identified O
near-complete O
sets O
of O
genes O
involved O
in O
cellular O
processes O
. O
However O
", O"
this O
methodology O
has O
not O
yet O
been O
used O
to O
study O
complex O
developmental O
processes O
in O
a O
tissue-specific O
manner O
. O
Here O
we O
report O
the O
use O
of O
a O
library O
of O
Drosophila B
strains O
expressing O
inducible O
hairpin O
RNAi O
constructs O
to O
study O
the O
Notch O
signalling O
pathway O
during O
external O
sensory O
organ O
development O
. O
We O
assigned O
putative O
loss-of-function O
phenotypes O
to O
21.2 O
% O
of O
the O
protein-coding O
Drosophila B
genes O
. O
Using O
secondary O
assays O
", O"
we O
identified O
6 O
new O
genes O
involved O
in O
asymmetric O
cell O
division O
and O
23 O
novel O
genes O
regulating O
the O
Notch O
signalling O
pathway O
. O
By O
integrating O
our O
phenotypic O
results O
with O
protein O
interaction O
data O
", O"
we O
constructed O
a O
genome-wide O
", O"
functionally O
validated O
interaction O
network O
governing O
Notch O
signalling O
and O
asymmetric O
cell O
division O
. O
We O
used O
clustering O
algorithms O
to O
identify O
nuclear O
import O
pathways O
and O
the O
COP9 O
signallosome O
as O
Notch O
regulators O
. O
Our O
results O
show O
that O
complex O
developmental O
processes O
can O
be O
analysed O
on O
a O
genome-wide O
level O
and O
provide O
a O
unique O
resource O
for O
functional O
annotation O
of O
the O
Drosophila B
genome O
. O
The O
beta2-tubulin O
gene O
from O
three O
tephritid O
fruit O
fly O
species O
and O
use O
of O
its O
promoter O
for O
sperm O
marking O
. O
To O
isolate O
testis-specific O
regulatory O
DNA O
that O
could O
be O
used O
in O
genetically O
transformed O
insect O
pest O
species O
to O
improve O
their O
biological O
control O
", O"
beta2-tubulin O
genes O
and O
their O
proximal O
genomic O
DNA O
were O
isolated O
from O
three O
economically O
important O
tephritid O
pest O
species O
", O"
Anastrepha B
suspensa I
", O"
Anastrepha B
ludens I
", O"
and O
Bactrocera B
dorsalis I
. O
Gene O
isolation O
was O
first O
attempted O
by O
degenerate O
PCR O
on O
an O
A. B
suspensa I
adult O
male O
testes O
cDNA O
library O
", O"
which O
fortuitously O
isolated O
the O
2.85 O
kb O
beta1-tubulin O
gene O
that O
encodes O
a O
447 O
amino O
acid O
polypeptide O
. O
Subsequent O
PCR O
using O
5 O
and O
3 O
RACE O
generated O
the O
1.4 O
kb O
Asbeta2-tubulin O
gene O
that O
encodes O
a O
446 O
amino O
acid O
polypeptide O
. O
Using O
primers O
to O
conserved O
sequences O
", O"
the O
highly O
similar O
A. B
ludens I
and O
B. B
dorsalis I
beta2-tubulin O
genes O
", O"
encoding O
identical O
amino O
acid O
sequences O
", O"
were O
then O
isolated O
. O
To O
verify O
Asbeta2-tubulin O
gene O
identification O
based O
on O
gene O
expression O
", O"
qRT-PCR O
showed O
that O
Asbeta2-tubulin O
transcript O
was O
most O
abundant O
in O
pupal O
and O
adult O
males O
", O"
and O
specific O
to O
the O
testes O
. O
This O
was O
further O
tested O
in O
transformants O
having O
the O
DsRed.T3 O
reporter O
gene O
regulated O
by O
the O
Asbeta2-tubulin O
1.3 O
kb O
promoter O
region O
. O
Fluorescent O
protein O
was O
specifically O
expressed O
in O
testes O
from O
third O
instar O
larvae O
to O
adults O
", O"
and O
fluorescent O
sperm O
could O
be O
detected O
in O
the O
spermathecae O
of O
non-transgenic O
females O
mated O
to O
transgenic O
males.To O
confirm O
these O
matings O
", O"
a O
PCR O
protocol O
was O
developed O
specific O
to O
the O
transgenic O
sperm O
DNA O
. O
